color_path,depth_path,ir_path,label,split
Training/real_part/CLKJ_BS1404/real.rssdk/color/41.jpg,Training/real_part/CLKJ_BS1404/real.rssdk/depth/41.jpg,Training/real_part/CLKJ_BS1404/real.rssdk/ir/41.jpg,1,train
Training/real_part/CLKJ_BS1404/real.rssdk/color/431.jpg,Training/real_part/CLKJ_BS1404/real.rssdk/depth/431.jpg,Training/real_part/CLKJ_BS1404/real.rssdk/ir/431.jpg,1,val
Training/real_part/CLKJ_BS1404/real.rssdk/color/141.jpg,Training/real_part/CLKJ_BS1404/real.rssdk/depth/141.jpg,Training/real_part/CLKJ_BS1404/real.rssdk/ir/141.jpg,1,val
Training/real_part/CLKJ_BS1404/real.rssdk/color/51.jpg,Training/real_part/CLKJ_BS1404/real.rssdk/depth/51.jpg,Training/real_part/CLKJ_BS1404/real.rssdk/ir/51.jpg,1,train
Training/real_part/CLKJ_BS1404/real.rssdk/color/1.jpg,Training/real_part/CLKJ_BS1404/real.rssdk/depth/1.jpg,Training/real_part/CLKJ_BS1404/real.rssdk/ir/1.jpg,1,train
Training/real_part/CLKJ_BS1404/real.rssdk/color/581.jpg,Training/real_part/CLKJ_BS1404/real.rssdk/depth/581.jpg,Training/real_part/CLKJ_BS1404/real.rssdk/ir/581.jpg,1,train
Training/real_part/CLKJ_BS1404/real.rssdk/color/351.jpg,Training/real_part/CLKJ_BS1404/real.rssdk/depth/351.jpg,Training/real_part/CLKJ_BS1404/real.rssdk/ir/351.jpg,1,train
Training/real_part/CLKJ_BS1404/real.rssdk/color/91.jpg,Training/real_part/CLKJ_BS1404/real.rssdk/depth/91.jpg,Training/real_part/CLKJ_BS1404/real.rssdk/ir/91.jpg,1,train
Training/real_part/CLKJ_BS1404/real.rssdk/color/621.jpg,Training/real_part/CLKJ_BS1404/real.rssdk/depth/621.jpg,Training/real_part/CLKJ_BS1404/real.rssdk/ir/621.jpg,1,train
Training/real_part/CLKJ_BS1067/real.rssdk/color/201.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/depth/201.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/ir/201.jpg,1,train
Training/real_part/CLKJ_BS1067/real.rssdk/color/161.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/depth/161.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/ir/161.jpg,1,val
Training/real_part/CLKJ_BS1067/real.rssdk/color/61.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/depth/61.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/ir/61.jpg,1,train
Training/real_part/CLKJ_BS1067/real.rssdk/color/71.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/depth/71.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/ir/71.jpg,1,train
Training/real_part/CLKJ_BS1067/real.rssdk/color/171.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/depth/171.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/ir/171.jpg,1,train
Training/real_part/CLKJ_BS1067/real.rssdk/color/211.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/depth/211.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/ir/211.jpg,1,val
Training/real_part/CLKJ_BS1067/real.rssdk/color/101.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/depth/101.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/ir/101.jpg,1,train
Training/real_part/CLKJ_BS1067/real.rssdk/color/261.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/depth/261.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/ir/261.jpg,1,train
Training/real_part/CLKJ_BS1067/real.rssdk/color/271.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/depth/271.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/ir/271.jpg,1,train
Training/real_part/CLKJ_BS1067/real.rssdk/color/11.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/depth/11.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/ir/11.jpg,1,train
Training/real_part/CLKJ_BS1067/real.rssdk/color/111.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/depth/111.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/ir/111.jpg,1,val
Training/real_part/CLKJ_BS1067/real.rssdk/color/21.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/depth/21.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/ir/21.jpg,1,train
Training/real_part/CLKJ_BS1067/real.rssdk/color/121.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/depth/121.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/ir/121.jpg,1,train
Training/real_part/CLKJ_BS1067/real.rssdk/color/241.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/depth/241.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/ir/241.jpg,1,train
Training/real_part/CLKJ_BS1067/real.rssdk/color/251.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/depth/251.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/ir/251.jpg,1,train
Training/real_part/CLKJ_BS1067/real.rssdk/color/131.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/depth/131.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/ir/131.jpg,1,val
Training/real_part/CLKJ_BS1067/real.rssdk/color/31.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/depth/31.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/ir/31.jpg,1,train
Training/real_part/CLKJ_BS1067/real.rssdk/color/81.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/depth/81.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/ir/81.jpg,1,train
Training/real_part/CLKJ_BS1067/real.rssdk/color/221.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/depth/221.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/ir/221.jpg,1,val
Training/real_part/CLKJ_BS1067/real.rssdk/color/181.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/depth/181.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/ir/181.jpg,1,train
Training/real_part/CLKJ_BS1067/real.rssdk/color/41.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/depth/41.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/ir/41.jpg,1,train
Training/real_part/CLKJ_BS1067/real.rssdk/color/141.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/depth/141.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/ir/141.jpg,1,train
Training/real_part/CLKJ_BS1067/real.rssdk/color/151.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/depth/151.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/ir/151.jpg,1,train
Training/real_part/CLKJ_BS1067/real.rssdk/color/51.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/depth/51.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/ir/51.jpg,1,train
Training/real_part/CLKJ_BS1067/real.rssdk/color/191.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/depth/191.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/ir/191.jpg,1,train
Training/real_part/CLKJ_BS1067/real.rssdk/color/1.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/depth/1.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/ir/1.jpg,1,train
Training/real_part/CLKJ_BS1067/real.rssdk/color/231.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/depth/231.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/ir/231.jpg,1,train
Training/real_part/CLKJ_BS1067/real.rssdk/color/91.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/depth/91.jpg,Training/real_part/CLKJ_BS1067/real.rssdk/ir/91.jpg,1,val
Training/real_part/CLKJ_BS1327/real.rssdk/color/201.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/depth/201.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/ir/201.jpg,1,train
Training/real_part/CLKJ_BS1327/real.rssdk/color/161.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/depth/161.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/ir/161.jpg,1,train
Training/real_part/CLKJ_BS1327/real.rssdk/color/61.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/depth/61.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/ir/61.jpg,1,train
Training/real_part/CLKJ_BS1327/real.rssdk/color/71.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/depth/71.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/ir/71.jpg,1,val
Training/real_part/CLKJ_BS1327/real.rssdk/color/171.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/depth/171.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/ir/171.jpg,1,train
Training/real_part/CLKJ_BS1327/real.rssdk/color/211.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/depth/211.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/ir/211.jpg,1,train
Training/real_part/CLKJ_BS1327/real.rssdk/color/101.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/depth/101.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/ir/101.jpg,1,val
Training/real_part/CLKJ_BS1327/real.rssdk/color/261.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/depth/261.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/ir/261.jpg,1,train
Training/real_part/CLKJ_BS1327/real.rssdk/color/301.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/depth/301.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/ir/301.jpg,1,train
Training/real_part/CLKJ_BS1327/real.rssdk/color/311.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/depth/311.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/ir/311.jpg,1,train
Training/real_part/CLKJ_BS1327/real.rssdk/color/271.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/depth/271.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/ir/271.jpg,1,train
Training/real_part/CLKJ_BS1327/real.rssdk/color/11.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/depth/11.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/ir/11.jpg,1,train
Training/real_part/CLKJ_BS1327/real.rssdk/color/111.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/depth/111.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/ir/111.jpg,1,train
Training/real_part/CLKJ_BS1327/real.rssdk/color/21.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/depth/21.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/ir/21.jpg,1,train
Training/real_part/CLKJ_BS1327/real.rssdk/color/281.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/depth/281.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/ir/281.jpg,1,train
Training/real_part/CLKJ_BS1327/real.rssdk/color/121.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/depth/121.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/ir/121.jpg,1,train
Training/real_part/CLKJ_BS1327/real.rssdk/color/241.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/depth/241.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/ir/241.jpg,1,train
Training/real_part/CLKJ_BS1327/real.rssdk/color/251.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/depth/251.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/ir/251.jpg,1,train
Training/real_part/CLKJ_BS1327/real.rssdk/color/131.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/depth/131.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/ir/131.jpg,1,val
Training/real_part/CLKJ_BS1327/real.rssdk/color/291.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/depth/291.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/ir/291.jpg,1,train
Training/real_part/CLKJ_BS1327/real.rssdk/color/31.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/depth/31.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/ir/31.jpg,1,train
Training/real_part/CLKJ_BS1327/real.rssdk/color/81.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/depth/81.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/ir/81.jpg,1,train
Training/real_part/CLKJ_BS1327/real.rssdk/color/221.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/depth/221.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/ir/221.jpg,1,val
Training/real_part/CLKJ_BS1327/real.rssdk/color/181.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/depth/181.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/ir/181.jpg,1,train
Training/real_part/CLKJ_BS1327/real.rssdk/color/41.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/depth/41.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/ir/41.jpg,1,val
Training/real_part/CLKJ_BS1327/real.rssdk/color/141.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/depth/141.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/ir/141.jpg,1,train
Training/real_part/CLKJ_BS1327/real.rssdk/color/151.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/depth/151.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/ir/151.jpg,1,train
Training/real_part/CLKJ_BS1327/real.rssdk/color/51.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/depth/51.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/ir/51.jpg,1,train
Training/real_part/CLKJ_BS1327/real.rssdk/color/191.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/depth/191.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/ir/191.jpg,1,train
Training/real_part/CLKJ_BS1327/real.rssdk/color/1.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/depth/1.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/ir/1.jpg,1,train
Training/real_part/CLKJ_BS1327/real.rssdk/color/231.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/depth/231.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/ir/231.jpg,1,train
Training/real_part/CLKJ_BS1327/real.rssdk/color/91.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/depth/91.jpg,Training/real_part/CLKJ_BS1327/real.rssdk/ir/91.jpg,1,train
Training/real_part/CLKJ_BS1148/real.rssdk/color/61.jpg,Training/real_part/CLKJ_BS1148/real.rssdk/depth/61.jpg,Training/real_part/CLKJ_BS1148/real.rssdk/ir/61.jpg,1,train
Training/real_part/CLKJ_BS1148/real.rssdk/color/71.jpg,Training/real_part/CLKJ_BS1148/real.rssdk/depth/71.jpg,Training/real_part/CLKJ_BS1148/real.rssdk/ir/71.jpg,1,train
Training/real_part/CLKJ_BS1148/real.rssdk/color/11.jpg,Training/real_part/CLKJ_BS1148/real.rssdk/depth/11.jpg,Training/real_part/CLKJ_BS1148/real.rssdk/ir/11.jpg,1,val
Training/real_part/CLKJ_BS1148/real.rssdk/color/21.jpg,Training/real_part/CLKJ_BS1148/real.rssdk/depth/21.jpg,Training/real_part/CLKJ_BS1148/real.rssdk/ir/21.jpg,1,train
Training/real_part/CLKJ_BS1148/real.rssdk/color/31.jpg,Training/real_part/CLKJ_BS1148/real.rssdk/depth/31.jpg,Training/real_part/CLKJ_BS1148/real.rssdk/ir/31.jpg,1,train
Training/real_part/CLKJ_BS1148/real.rssdk/color/81.jpg,Training/real_part/CLKJ_BS1148/real.rssdk/depth/81.jpg,Training/real_part/CLKJ_BS1148/real.rssdk/ir/81.jpg,1,train
Training/real_part/CLKJ_BS1148/real.rssdk/color/41.jpg,Training/real_part/CLKJ_BS1148/real.rssdk/depth/41.jpg,Training/real_part/CLKJ_BS1148/real.rssdk/ir/41.jpg,1,train
Training/real_part/CLKJ_BS1148/real.rssdk/color/51.jpg,Training/real_part/CLKJ_BS1148/real.rssdk/depth/51.jpg,Training/real_part/CLKJ_BS1148/real.rssdk/ir/51.jpg,1,train
Training/real_part/CLKJ_BS1148/real.rssdk/color/1.jpg,Training/real_part/CLKJ_BS1148/real.rssdk/depth/1.jpg,Training/real_part/CLKJ_BS1148/real.rssdk/ir/1.jpg,1,train
Training/real_part/CLKJ_BS1148/real.rssdk/color/91.jpg,Training/real_part/CLKJ_BS1148/real.rssdk/depth/91.jpg,Training/real_part/CLKJ_BS1148/real.rssdk/ir/91.jpg,1,train
Training/real_part/CLKJ_BS1179/real.rssdk/color/201.jpg,Training/real_part/CLKJ_BS1179/real.rssdk/depth/201.jpg,Training/real_part/CLKJ_BS1179/real.rssdk/ir/201.jpg,1,val
Training/real_part/CLKJ_BS1179/real.rssdk/color/161.jpg,Training/real_part/CLKJ_BS1179/real.rssdk/depth/161.jpg,Training/real_part/CLKJ_BS1179/real.rssdk/ir/161.jpg,1,train
Training/real_part/CLKJ_BS1179/real.rssdk/color/61.jpg,Training/real_part/CLKJ_BS1179/real.rssdk/depth/61.jpg,Training/real_part/CLKJ_BS1179/real.rssdk/ir/61.jpg,1,train
Training/real_part/CLKJ_BS1179/real.rssdk/color/71.jpg,Training/real_part/CLKJ_BS1179/real.rssdk/depth/71.jpg,Training/real_part/CLKJ_BS1179/real.rssdk/ir/71.jpg,1,train
Training/real_part/CLKJ_BS1179/real.rssdk/color/171.jpg,Training/real_part/CLKJ_BS1179/real.rssdk/depth/171.jpg,Training/real_part/CLKJ_BS1179/real.rssdk/ir/171.jpg,1,train
Training/real_part/CLKJ_BS1179/real.rssdk/color/101.jpg,Training/real_part/CLKJ_BS1179/real.rssdk/depth/101.jpg,Training/real_part/CLKJ_BS1179/real.rssdk/ir/101.jpg,1,train
Training/real_part/CLKJ_BS1179/real.rssdk/color/11.jpg,Training/real_part/CLKJ_BS1179/real.rssdk/depth/11.jpg,Training/real_part/CLKJ_BS1179/real.rssdk/ir/11.jpg,1,train
Training/real_part/CLKJ_BS1179/real.rssdk/color/111.jpg,Training/real_part/CLKJ_BS1179/real.rssdk/depth/111.jpg,Training/real_part/CLKJ_BS1179/real.rssdk/ir/111.jpg,1,val
Training/real_part/CLKJ_BS1179/real.rssdk/color/21.jpg,Training/real_part/CLKJ_BS1179/real.rssdk/depth/21.jpg,Training/real_part/CLKJ_BS1179/real.rssdk/ir/21.jpg,1,train
Training/real_part/CLKJ_BS1179/real.rssdk/color/121.jpg,Training/real_part/CLKJ_BS1179/real.rssdk/depth/121.jpg,Training/real_part/CLKJ_BS1179/real.rssdk/ir/121.jpg,1,train
Training/real_part/CLKJ_BS1179/real.rssdk/color/131.jpg,Training/real_part/CLKJ_BS1179/real.rssdk/depth/131.jpg,Training/real_part/CLKJ_BS1179/real.rssdk/ir/131.jpg,1,train
Training/real_part/CLKJ_BS1179/real.rssdk/color/31.jpg,Training/real_part/CLKJ_BS1179/real.rssdk/depth/31.jpg,Training/real_part/CLKJ_BS1179/real.rssdk/ir/31.jpg,1,train
Training/real_part/CLKJ_BS1179/real.rssdk/color/81.jpg,Training/real_part/CLKJ_BS1179/real.rssdk/depth/81.jpg,Training/real_part/CLKJ_BS1179/real.rssdk/ir/81.jpg,1,train
Training/real_part/CLKJ_BS1179/real.rssdk/color/181.jpg,Training/real_part/CLKJ_BS1179/real.rssdk/depth/181.jpg,Training/real_part/CLKJ_BS1179/real.rssdk/ir/181.jpg,1,train
Training/real_part/CLKJ_BS1179/real.rssdk/color/141.jpg,Training/real_part/CLKJ_BS1179/real.rssdk/depth/141.jpg,Training/real_part/CLKJ_BS1179/real.rssdk/ir/141.jpg,1,val
Training/real_part/CLKJ_BS1179/real.rssdk/color/151.jpg,Training/real_part/CLKJ_BS1179/real.rssdk/depth/151.jpg,Training/real_part/CLKJ_BS1179/real.rssdk/ir/151.jpg,1,train
Training/real_part/CLKJ_BS1179/real.rssdk/color/51.jpg,Training/real_part/CLKJ_BS1179/real.rssdk/depth/51.jpg,Training/real_part/CLKJ_BS1179/real.rssdk/ir/51.jpg,1,train
Training/real_part/CLKJ_BS1179/real.rssdk/color/191.jpg,Training/real_part/CLKJ_BS1179/real.rssdk/depth/191.jpg,Training/real_part/CLKJ_BS1179/real.rssdk/ir/191.jpg,1,train
Training/real_part/CLKJ_BS1179/real.rssdk/color/1.jpg,Training/real_part/CLKJ_BS1179/real.rssdk/depth/1.jpg,Training/real_part/CLKJ_BS1179/real.rssdk/ir/1.jpg,1,train
Training/real_part/CLKJ_BS1179/real.rssdk/color/91.jpg,Training/real_part/CLKJ_BS1179/real.rssdk/depth/91.jpg,Training/real_part/CLKJ_BS1179/real.rssdk/ir/91.jpg,1,val
Training/real_part/CLKJ_BS1141/real.rssdk/color/201.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/depth/201.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/ir/201.jpg,1,train
Training/real_part/CLKJ_BS1141/real.rssdk/color/161.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/depth/161.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/ir/161.jpg,1,train
Training/real_part/CLKJ_BS1141/real.rssdk/color/61.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/depth/61.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/ir/61.jpg,1,train
Training/real_part/CLKJ_BS1141/real.rssdk/color/71.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/depth/71.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/ir/71.jpg,1,train
Training/real_part/CLKJ_BS1141/real.rssdk/color/171.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/depth/171.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/ir/171.jpg,1,train
Training/real_part/CLKJ_BS1141/real.rssdk/color/211.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/depth/211.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/ir/211.jpg,1,train
Training/real_part/CLKJ_BS1141/real.rssdk/color/101.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/depth/101.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/ir/101.jpg,1,train
Training/real_part/CLKJ_BS1141/real.rssdk/color/261.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/depth/261.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/ir/261.jpg,1,train
Training/real_part/CLKJ_BS1141/real.rssdk/color/301.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/depth/301.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/ir/301.jpg,1,train
Training/real_part/CLKJ_BS1141/real.rssdk/color/311.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/depth/311.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/ir/311.jpg,1,train
Training/real_part/CLKJ_BS1141/real.rssdk/color/271.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/depth/271.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/ir/271.jpg,1,train
Training/real_part/CLKJ_BS1141/real.rssdk/color/11.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/depth/11.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/ir/11.jpg,1,train
Training/real_part/CLKJ_BS1141/real.rssdk/color/111.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/depth/111.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/ir/111.jpg,1,train
Training/real_part/CLKJ_BS1141/real.rssdk/color/21.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/depth/21.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/ir/21.jpg,1,val
Training/real_part/CLKJ_BS1141/real.rssdk/color/281.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/depth/281.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/ir/281.jpg,1,val
Training/real_part/CLKJ_BS1141/real.rssdk/color/121.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/depth/121.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/ir/121.jpg,1,val
Training/real_part/CLKJ_BS1141/real.rssdk/color/321.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/depth/321.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/ir/321.jpg,1,train
Training/real_part/CLKJ_BS1141/real.rssdk/color/241.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/depth/241.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/ir/241.jpg,1,train
Training/real_part/CLKJ_BS1141/real.rssdk/color/251.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/depth/251.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/ir/251.jpg,1,train
Training/real_part/CLKJ_BS1141/real.rssdk/color/331.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/depth/331.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/ir/331.jpg,1,val
Training/real_part/CLKJ_BS1141/real.rssdk/color/131.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/depth/131.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/ir/131.jpg,1,train
Training/real_part/CLKJ_BS1141/real.rssdk/color/291.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/depth/291.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/ir/291.jpg,1,train
Training/real_part/CLKJ_BS1141/real.rssdk/color/31.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/depth/31.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/ir/31.jpg,1,val
Training/real_part/CLKJ_BS1141/real.rssdk/color/81.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/depth/81.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/ir/81.jpg,1,train
Training/real_part/CLKJ_BS1141/real.rssdk/color/221.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/depth/221.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/ir/221.jpg,1,train
Training/real_part/CLKJ_BS1141/real.rssdk/color/181.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/depth/181.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/ir/181.jpg,1,train
Training/real_part/CLKJ_BS1141/real.rssdk/color/41.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/depth/41.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/ir/41.jpg,1,val
Training/real_part/CLKJ_BS1141/real.rssdk/color/141.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/depth/141.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/ir/141.jpg,1,train
Training/real_part/CLKJ_BS1141/real.rssdk/color/151.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/depth/151.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/ir/151.jpg,1,train
Training/real_part/CLKJ_BS1141/real.rssdk/color/51.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/depth/51.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/ir/51.jpg,1,train
Training/real_part/CLKJ_BS1141/real.rssdk/color/191.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/depth/191.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/ir/191.jpg,1,train
Training/real_part/CLKJ_BS1141/real.rssdk/color/1.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/depth/1.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/ir/1.jpg,1,train
Training/real_part/CLKJ_BS1141/real.rssdk/color/231.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/depth/231.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/ir/231.jpg,1,train
Training/real_part/CLKJ_BS1141/real.rssdk/color/91.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/depth/91.jpg,Training/real_part/CLKJ_BS1141/real.rssdk/ir/91.jpg,1,train
